Age,Title,Review,Rating,Recommend,Positive Feedback Count,Department Name,Class Name,Review Length
39,Adding to the rave reviews,"Putting my two cents in regarding how fantastic this dress is! i bought the medium petite in navy stripe. it fits great, it's not too clingy and it's flattering to my disproportionate figure (makes me look more hourglass).",5,1,0,Dresses,Dresses,248
46,Go see in the store!,"Online photos do not do this skirt any justice i agree with a previous poster. i normally never buy anything brown, but there are pops of teal and magenta throughout. you can't see the gorgeous shimmer and the interesting layered colors online. in addition, this skirt has a stretch waistband (plus for the holidays!) and is so flattering, not too tight, but shows just enough of your curves, physique. i like that the skirt is longer as well - will look cute with boots. i purchased the size medium",5,1,4,Bottoms,Skirts,519
36,Not what i thought,"These leggings were way longer and darker then appeared on model. 
they also were see through or beige color when stretched across hip.
especially for the high cost, there are much better althleisure leggings on the market.",3,0,1,Intimate,Lounge,243
45,Great work skirt,"This skirt is great to wear to work. nice medium weight. being cotton, it doesn't get to hot. skirt is lined. nice flattering shape. my normal size 4 fit perfect. love the godets. comfortable. doesn't get all wrinkled from sitting. nice royal blue color.",5,1,5,Bottoms,Skirts,270
25,Poor quality,"Very disappointed. ordered two sizes, the fraying of the embroidery was so bad on one of the dresses i wouldn't have worn it and the zipper was sticking. the second dress had fraying and loose threads as well and the seams at the shoulders were not properly sewn which made the lace at the neckline completely crooked. some of these issues would maybe be acceptable if the dress was under $100 but at $228 they are not. returning both sizes.",1,0,16,Dresses,Dresses,453
36,Staple!,This dress is a staple. if you don't feel like getting too dressed up and want to be comfortable. this is it. will be great for travel as well. i like to pack light. so i look forward to traveling with this dress.,5,1,0,Dresses,Dresses,220
39,Nice colors,"I had a hard time deciding to order red or turquoise, as both colors are really nice in person. the black, of course, is a classic. another reviewer found the top to be small, but i found it to be a little big on me in my usual size. not too bad, but a little bigger than expected.

teh neck part is effortless as there is stiching to help the colw effect stay in place. the fabric is thin though, so may show things (thinking bra ripples, and perhaps some other ripples in front tummmy). keeping it",5,1,4,Tops,Knits,510
35,Welcome back 1994,"I thought this was so cute online, sweet and feminine, but when it arrived and i tried it on in my usual 12p i felt like i had just stepped back into freshman year of highschool - it is very early 90s - not the bohemian i was going for. it is also very high waisted, even for my little 5'1 frame. i truly felt like they pulled this out of someone's closet, dusted it off and said, ta da! as much as i love rachel and monica i have moved on from their clothing :)",3,0,43,Dresses,Dresses,479
46,Buttondown,"On the hanger i thought this had a chance, but oh geez... puffy sleeves, itchy, metallic thread, lace... what a mess. and thin. and uncomfortable. no, no, no.",2,0,1,Tops,Blouses,168
32,More structured than a cardi,"I just got this after ordering online and i was pleasantly surprised. the cardigan has the structure of a lightweight jacket, so it creates a flattering silhouette. i ordered it in a medium, and even though i'm curvy on top it fits really nicely.",5,1,0,Tops,Knits,274
28,Cannot wait for spring!,I saw this trench in an email a couple weeks back and instantly fell in love. i bought it for myself for my birthday and got it just the other day and it is just as beautiful in person as it is online. fits true to size and is so flattering. i love the true navy color and cannot wait to wear this on cool spring nights!!,5,1,1,Jackets,Outerwear,344
54,Comfy and pretty,"This top is a great addition to my summer wardrobe. i love it because it does not cling to my body, and in a hot humid summer, i want things that flow. this is super cute and flattering. the lace in the back is soft, and not too revealing.",5,1,0,Tops,Knits,255
37,Easy dress,"This is great without a belt, with or without leggings. it drapes just right and is flattering for big busted, big behind women (like me).",5,1,0,Dresses,Dresses,148
46,Runs very small,"I love the style of this dress, but unfortunately, it runs very small. i normally wear a size 8. i ordered a 10 and the dress was closer to a size 6. disappointed that i had to return it. also, the seams were poorly done and threads hung out everywhere on the hem.",3,0,1,Dresses,Dresses,279
59,Very soft but too low rise,"I really wanted to like these. they're soft, long enough for 5'8 1/2 and a nice color cut the rise is quite low and the hips puffed out in a weird way. have to return ;(",3,1,0,Bottoms,Jeans,195
49,Perfect fitting white top,It is the cutest detailed little white top. i recommend this because you can wear it anywhere and dress it up with a scarf.,5,1,0,Tops,Knits,148
34,"Nice, but not for me","This is a very nice dress. the jersey is soft and high quality. the construction appears solid. the color is very pretty, and looks in real life just like it does on my computer. the cut and draping just don't work for me. there's just too much draping, too much fabric. it overwhelmed me and made me look bigger than i am. i have a feeling this would be much more flattering on a curvier figure than my own. this dress seemed to be trying to accentuate curves i don't really have (especially in the",4,1,4,Dresses,Dresses,519
59,Amazing!,"This dress is amazing! it fits true to size, very flattering and the fabric is beautiful!
i am 5'4"" and it felt a little long for me so i am having it hemmed up one inch, but others may like the hemline just as it is. i like my dresses just right above my knee and it was hitting in the middle of my knee.
just love everything about it and would definitely recommend it highly!",5,1,0,Dresses,Dresses,387
51,Gourgeous year round dress,"This dress is gourgeous, will be able to wear year round.
just add a cardigan or blazer.
the only fault i find in it is the waist band is a bit wide.
however i have a hour glass shape, so my waist is very small",5,1,19,Dresses,Dresses,236
49,The birds and the beads!,"This cardigan is not my usual color choice, but the details were so beautiful i had to buy it when i saw it at the store. the birds and flowers are detailed with sparkly little beads that are prettier in reality than you can see in these photos. it's also a versatile piece that can be worn in many ways and dressed up or down. i'm only 5'1"" but i didn't need the petite (which is good since it is sold out in petite). the sleeves are cropped so they don't hang too low for me. the sweater is hand wa",5,1,0,Tops,Sweaters,524
47,Fun and stylish,"These are a different take on the white jean. thick enough that you don't see undies. cool lace detail on the ankles. i have very long legs, so they hit me a little higher than described. i did undo the laces a bit to give them a little kick at the bottom. i love the fit of the plico jean. i own a few pairs and they sit just high enough on my waist so when you bend over your bottom doesn't peek out. i usually wear a 27, and they aren't too tight and have a bit of stretch, but don't loose their s",5,1,0,Bottoms,Jeans,515
